gt_type,scram_cond,stim_num,run,subject,lag,kappa
tracked,1B,3,1,34,2,-0.050000000000000044
tracked,1B,3,1,35,2,-0.08333333333333326
tracked,1B,3,1,36,2,-0.050000000000000044
tracked,1B,3,1,37,2,0.049382716049382824
tracked,1B,3,1,38,2,-0.07692307692307687
tracked,1B,3,1,39,2,-0.02083333333333326
tracked,1B,3,1,40,2,-0.07692307692307687
tracked,1B,3,1,41,2,0.0
tracked,1B,3,1,42,2,-0.10185185185185186
tracked,1B,3,1,0,3,0.016296296296296253
tracked,1B,3,1,1,3,-0.01591187270501848
tracked,1B,3,1,2,3,-0.0900562851782365
tracked,1B,3,1,3,3,0.15089514066496168
tracked,1B,3,1,4,3,0.0824120603015075
tracked,1B,3,1,5,3,-0.1151631477927062
tracked,1B,3,1,6,3,-0.07792207792207795
tracked,1B,3,1,7,3,0.0824120603015075
tracked,1B,3,1,8,3,-0.05063291139240511
tracked,1B,3,1,9,3,-0.03750000000000009
tracked,1B,3,1,10,3,-0.09933774834437092
tracked,1B,3,1,11,3,0.0
tracked,1B,3,1,12,3,0.0
tracked,1B,3,1,13,3,-0.03750000000000009
tracked,1B,3,1,14,3,-0.11260053619302957
tracked,1B,3,1,15,3,0.1461829994585815
tracked,1B,3,1,16,3,-0.0613810741687979
tracked,1B,3,1,17,3,-0.0613810741687979
tracked,1B,3,1,18,3,-0.09933774834437092
tracked,1B,3,1,19,3,-0.08442211055276383
tracked,1B,3,1,20,3,-0.07033997655334123
tracked,1B,3,1,21,3,0.06566604127579734
tracked,1B,3,1,22,3,-0.09498680738786258
tracked,1B,3,1,23,3,0.038079470198675525
tracked,1B,3,1,24,3,-0.07033997655334123
tracked,1B,3,1,25,3,-0.07033997655334123
tracked,1B,3,1,26,3,0.0
tracked,1B,3,1,27,3,-0.05063291139240511
tracked,1B,3,1,28,3,-0.0900562851782365
tracked,1B,3,1,29,3,-0.07792207792207795
tracked,1B,3,1,30,3,0.18284106891701823
tracked,1B,3,1,31,3,-0.10320562939796707
tracked,1B,3,1,32,3,-0.07033997655334123
tracked,1B,3,1,33,3,-0.11750305997552024
tracked,1B,3,1,34,3,-0.05063291139240511
tracked,1B,3,1,35,3,-0.08442211055276383
tracked,1B,3,1,36,3,-0.05063291139240511
tracked,1B,3,1,37,3,0.04796663190823769
tracked,1B,3,1,38,3,-0.07792207792207795
tracked,1B,3,1,39,3,0.2706502636203867
tracked,1B,3,1,40,3,-0.07792207792207795
tracked,1B,3,1,41,3,0.0
tracked,1B,3,1,42,3,-0.10320562939796707
actual,8B,3,2,0,-2,-0.020242914979756943
actual,8B,3,2,1,-2,-0.05586592178770955
actual,8B,3,2,2,-2,0.10447761194029848
actual,8B,3,2,3,-2,-0.04672897196261694
actual,8B,3,2,4,-2,-0.06329113924050622
actual,8B,3,2,5,-2,0.019230769230769162
actual,8B,3,2,6,-2,-0.06944444444444442
actual,8B,3,2,7,-2,-0.04672897196261694
actual,8B,3,2,8,-2,-0.04672897196261694
actual,8B,3,2,9,-2,-0.035211267605633756
actual,8B,3,2,10,-2,0.36202531645569624
actual,8B,3,2,11,-2,-0.04672897196261694
actual,8B,3,2,12,-2,-0.05586592178770955
actual,8B,3,2,13,-2,-0.04672897196261694
actual,8B,3,2,14,-2,0.5849802371541502
actual,8B,3,2,15,-2,-0.035211267605633756
actual,8B,3,2,16,-2,-0.020242914979756943
actual,8B,3,2,17,-2,-0.06944444444444442
actual,8B,3,2,18,-2,-0.04672897196261694
actual,8B,3,2,19,-2,-0.020242914979756943
actual,8B,3,2,20,-2,-0.04672897196261694
actual,8B,3,2,21,-2,-0.06329113924050622
actual,8B,3,2,22,-2,-0.035211267605633756
actual,8B,3,2,23,-2,-0.035211267605633756
actual,8B,3,2,24,-2,-0.06944444444444442
actual,8B,3,2,25,-2,-0.04672897196261694
actual,8B,3,2,26,-2,0.0
actual,8B,3,2,27,-2,-0.020242914979756943
actual,8B,3,2,28,-2,-0.06329113924050622
actual,8B,3,2,29,-2,0.0
actual,8B,3,2,30,-2,-0.06329113924050622
actual,8B,3,2,31,-2,-0.05586592178770955
actual,8B,3,2,32,-2,0.2149532710280373
actual,8B,3,2,33,-2,-0.06944444444444442
actual,8B,3,2,34,-2,-0.04672897196261694
actual,8B,3,2,35,-2,-0.05586592178770955
actual,8B,3,2,36,-2,-0.04672897196261694
actual,8B,3,2,37,-2,-0.08620689655172398
actual,8B,3,2,38,-2,-0.04672897196261694
actual,8B,3,2,39,-2,0.0
actual,8B,3,2,40,-2,-0.035211267605633756
actual,8B,3,2,41,-2,-0.04672897196261694
actual,8B,3,2,42,-2,-0.07462686567164178
actual,8B,3,2,0,-1,-0.020000000000000018
actual,8B,3,2,1,-1,-0.05517241379310356
actual,8B,3,2,2,-1,-0.0736842105263158
actual,8B,3,2,3,-1,-0.04615384615384621
actual,8B,3,2,4,-1,0.15000000000000002
actual,8B,3,2,5,-1,0.02033898305084736
actual,8B,3,2,6,-1,-0.0685714285714285
actual,8B,3,2,7,-1,-0.04615384615384621
actual,8B,3,2,8,-1,0.21538461538461529
actual,8B,3,2,9,-1,0.26086956521739135
actual,8B,3,2,10,-1,-0.0625
actual,8B,3,2,11,-1,-0.04615384615384621
actual,8B,3,2,12,-1,-0.05517241379310356
actual,8B,3,2,13,-1,-0.04615384615384621
actual,8B,3,2,14,-1,-0.07804878048780495
actual,8B,3,2,15,-1,-0.03478260869565197
actual,8B,3,2,16,-1,-0.020000000000000018
actual,8B,3,2,17,-1,-0.0685714285714285
actual,8B,3,2,18,-1,-0.04615384615384621
actual,8B,3,2,19,-1,-0.020000000000000018
actual,8B,3,2,20,-1,-0.04615384615384621
actual,8B,3,2,21,-1,-0.0625
actual,8B,3,2,22,-1,-0.03478260869565197
actual,8B,3,2,23,-1,-0.03478260869565197
actual,8B,3,2,24,-1,-0.0685714285714285
actual,8B,3,2,25,-1,0.21538461538461529
actual,8B,3,2,26,-1,0.0
actual,8B,3,2,27,-1,-0.020000000000000018
actual,8B,3,2,28,-1,-0.0625
actual,8B,3,2,29,-1,0.0
actual,8B,3,2,30,-1,0.15000000000000002
actual,8B,3,2,31,-1,-0.05517241379310356
actual,8B,3,2,32,-1,-0.04615384615384621
actual,8B,3,2,33,-1,-0.0685714285714285
actual,8B,3,2,34,-1,-0.04615384615384621
actual,8B,3,2,35,-1,-0.05517241379310356
actual,8B,3,2,36,-1,-0.04615384615384621
actual,8B,3,2,37,-1,0.20425531914893624
actual,8B,3,2,38,-1,-0.04615384615384621
actual,8B,3,2,39,-1,0.0
actual,8B,3,2,40,-1,-0.03478260869565197
actual,8B,3,2,41,-1,0.21538461538461529
actual,8B,3,2,42,-1,-0.0736842105263158
actual,8B,3,2,0,0,-0.01976284584980248
actual,8B,3,2,1,0,0.41416893732970017
actual,8B,3,2,2,0,0.10602910602910609
actual,8B,3,2,3,0,0.21580547112462
actual,8B,3,2,4,0,-0.061728395061728225
actual,8B,3,2,5,0,-0.09370816599732268
actual,8B,3,2,6,0,0.32054176072234764
actual,8B,3,2,7,0,-0.0455927051671734
actual,8B,3,2,8,0,-0.0455927051671734
actual,8B,3,2,9,0,-0.03436426116838498
actual,8B,3,2,10,0,-0.061728395061728225
actual,8B,3,2,11,0,-0.0455927051671734
actual,8B,3,2,12,0,0.17983651226158026
actual,8B,3,2,13,0,-0.0455927051671734
actual,8B,3,2,14,0,-0.07707129094412335
actual,8B,3,2,15,0,-0.03436426116838498
actual,8B,3,2,16,0,-0.01976284584980248
actual,8B,3,2,17,0,0.12641083521444696
actual,8B,3,2,18,0,0.21580547112462
actual,8B,3,2,19,0,0.32015810276679835
actual,8B,3,2,20,0,-0.0455927051671734
actual,8B,3,2,21,0,-0.061728395061728225
actual,8B,3,2,22,0,-0.03436426116838498
actual,8B,3,2,23,0,-0.03436426116838498
actual,8B,3,2,24,0,0.12641083521444696
actual,8B,3,2,25,0,0.4772036474164133
actual,8B,3,2,26,0,0.0
actual,8B,3,2,27,0,-0.01976284584980248
actual,8B,3,2,28,0,0.36296296296296304
actual,8B,3,2,29,0,0.0
actual,8B,3,2,30,0,0.15061728395061735
actual,8B,3,2,31,0,0.17983651226158026
actual,8B,3,2,32,0,0.21580547112462
actual,8B,3,2,33,0,0.12641083521444696
actual,8B,3,2,34,0,-0.0455927051671734
actual,8B,3,2,35,0,0.41416893732970017
actual,8B,3,2,36,0,-0.0455927051671734
actual,8B,3,2,37,0,0.06050420168067239
actual,8B,3,2,38,0,0.21580547112462
actual,8B,3,2,39,0,0.0
actual,8B,3,2,40,0,0.26116838487972505
actual,8B,3,2,41,0,0.21580547112462
actual,8B,3,2,42,0,-0.07276507276507282
actual,8B,3,2,0,1,0.32000000000000006
actual,8B,3,2,1,1,0.17931034482758623
actual,8B,3,2,2,1,-0.0736842105263158
actual,8B,3,2,3,1,-0.04615384615384621
actual,8B,3,2,4,1,0.15000000000000002
actual,8B,3,2,5,1,0.02033898305084736
actual,8B,3,2,6,1,-0.0685714285714285
actual,8B,3,2,7,1,0.4769230769230769
actual,8B,3,2,8,1,0.4769230769230769
actual,8B,3,2,9,1,-0.03478260869565197
actual,8B,3,2,10,1,-0.0625
actual,8B,3,2,11,1,-0.04615384615384621
actual,8B,3,2,12,1,0.4137931034482758
actual,8B,3,2,13,1,-0.04615384615384621
actual,8B,3,2,14,1,-0.07804878048780495
actual,8B,3,2,15,1,0.26086956521739135
actual,8B,3,2,16,1,-0.020000000000000018
actual,8B,3,2,17,1,0.32000000000000006
actual,8B,3,2,18,1,0.4769230769230769
actual,8B,3,2,19,1,-0.020000000000000018
actual,8B,3,2,20,1,-0.04615384615384621
actual,8B,3,2,21,1,-0.0625
actual,8B,3,2,22,1,-0.03478260869565197
actual,8B,3,2,23,1,0.5565217391304349
actual,8B,3,2,24,1,0.12571428571428578
actual,8B,3,2,25,1,-0.04615384615384621
actual,8B,3,2,26,1,0.0
actual,8B,3,2,27,1,-0.020000000000000018
actual,8B,3,2,28,1,0.15000000000000002
actual,8B,3,2,29,1,0.0
actual,8B,3,2,30,1,0.15000000000000002
actual,8B,3,2,31,1,0.4137931034482758
actual,8B,3,2,32,1,-0.04615384615384621
actual,8B,3,2,33,1,0.32000000000000006
actual,8B,3,2,34,1,0.21538461538461529
actual,8B,3,2,35,1,-0.04615384615384621
actual,8B,3,2,36,1,-0.04615384615384621
actual,8B,3,2,37,1,0.05957446808510647
actual,8B,3,2,38,1,0.4769230769230769
actual,8B,3,2,39,1,0.0
actual,8B,3,2,40,1,0.26086956521739135
actual,8B,3,2,41,1,-0.04615384615384621
actual,8B,3,2,42,1,0.4631578947368421
actual,8B,3,2,0,2,-0.020242914979756943
actual,8B,3,2,1,2,-0.05586592178770955
actual,8B,3,2,2,2,-0.06944444444444442
actual,8B,3,2,3,2,-0.04672897196261694
actual,8B,3,2,4,2,-0.06329113924050622
actual,8B,3,2,5,2,0.019230769230769162
actual,8B,3,2,6,2,0.1250000000000001
actual,8B,3,2,7,2,-0.04672897196261694
actual,8B,3,2,8,2,-0.04672897196261694
actual,8B,3,2,9,2,-0.035211267605633756
actual,8B,3,2,10,2,0.14936708860759496
actual,8B,3,2,11,2,-0.04672897196261694
actual,8B,3,2,12,2,-0.05586592178770955
actual,8B,3,2,13,2,0.47663551401869153
actual,8B,3,2,14,2,0.08695652173913038
actual,8B,3,2,15,2,-0.035211267605633756
actual,8B,3,2,16,2,0.31983805668016196
actual,8B,3,2,17,2,0.1250000000000001
actual,8B,3,2,18,2,-0.04672897196261694
actual,8B,3,2,19,2,-0.020242914979756943
actual,8B,3,2,20,2,0.47663551401869153
actual,8B,3,2,21,2,0.36202531645569624
actual,8B,3,2,22,2,-0.035211267605633756
actual,8B,3,2,23,2,-0.035211267605633756
actual,8B,3,2,24,2,0.1250000000000001
actual,8B,3,2,25,2,-0.04672897196261694
actual,8B,3,2,26,2,0.0
actual,8B,3,2,27,2,0.31983805668016196
actual,8B,3,2,28,2,-0.06329113924050622
actual,8B,3,2,29,2,0.0
actual,8B,3,2,30,2,0.36202531645569624
actual,8B,3,2,31,2,-0.05586592178770955
actual,8B,3,2,32,2,-0.04672897196261694
actual,8B,3,2,33,2,-0.06944444444444442
actual,8B,3,2,34,2,-0.04672897196261694
actual,8B,3,2,35,2,-0.04672897196261694
actual,8B,3,2,36,2,-0.04672897196261694
actual,8B,3,2,37,2,-0.08620689655172398
actual,8B,3,2,38,2,-0.04672897196261694
actual,8B,3,2,39,2,0.0
actual,8B,3,2,40,2,-0.035211267605633756
actual,8B,3,2,41,2,-0.04672897196261694
actual,8B,3,2,42,2,0.10447761194029848
actual,8B,3,2,0,3,-0.020491803278688492
actual,8B,3,2,1,3,-0.056577086280056754
actual,8B,3,2,2,3,-0.07033997655334123
actual,8B,3,2,3,3,-0.04731861198738163
actual,8B,3,2,4,3,-0.0641025641025641
actual,8B,3,2,5,3,0.018093249826026447
actual,8B,3,2,6,3,0.12426729191090269
actual,8B,3,2,7,3,-0.04731861198738163
actual,8B,3,2,8,3,-0.04731861198738163
actual,8B,3,2,9,3,-0.035650623885918
actual,8B,3,2,10,3,0.14871794871794863
actual,8B,3,2,11,3,0.21451104100946383
actual,8B,3,2,12,3,-0.056577086280056754
actual,8B,3,2,13,3,-0.04731861198738163
actual,8B,3,2,14,3,-0.08008008008008005
actual,8B,3,2,15,3,-0.035650623885918
actual,8B,3,2,16,3,-0.020491803278688492
actual,8B,3,2,17,3,0.12426729191090269
actual,8B,3,2,18,3,-0.04731861198738163
actual,8B,3,2,19,3,-0.020491803278688492
actual,8B,3,2,20,3,-0.04731861198738163
actual,8B,3,2,21,3,0.14871794871794863
actual,8B,3,2,22,3,0.26024955436720154
actual,8B,3,2,23,3,-0.035650623885918
actual,8B,3,2,24,3,-0.07033997655334123
actual,8B,3,2,25,3,-0.04731861198738163
actual,8B,3,2,26,3,0.0
actual,8B,3,2,27,3,-0.020491803278688492
actual,8B,3,2,28,3,-0.0641025641025641
actual,8B,3,2,29,3,0.0
actual,8B,3,2,30,3,-0.0641025641025641
actual,8B,3,2,31,3,0.17821782178217815
actual,8B,3,2,32,3,-0.04731861198738163
actual,8B,3,2,33,3,-0.07033997655334123
actual,8B,3,2,34,3,-0.04731861198738163
actual,8B,3,2,35,3,-0.04731861198738163
actual,8B,3,2,36,3,0.21451104100946383
actual,8B,3,2,37,3,0.05764192139737989
actual,8B,3,2,38,3,-0.04731861198738163
actual,8B,3,2,39,3,0.0
actual,8B,3,2,40,3,-0.035650623885918
actual,8B,3,2,41,3,-0.04731861198738163
actual,8B,3,2,42,3,-0.07559395248380119
periodic,1B,3,2,0,-2,0.01176470588235301
periodic,1B,3,2,1,-2,0.019230769230769162
periodic,1B,3,2,2,-2,0.05862068965517242
periodic,1B,3,2,3,-2,0.47663551401869153
periodic,1B,3,2,4,-2,0.07182320441988943
periodic,1B,3,2,5,-2,-0.09803921568627438
periodic,1B,3,2,6,-2,0.14936708860759496
periodic,1B,3,2,7,-2,-0.07462686567164178
periodic,1B,3,2,8,-2,-0.020242914979756943
periodic,1B,3,2,9,-2,-0.035211267605633756
periodic,1B,3,2,10,-2,0.3812154696132596
periodic,1B,3,2,11,-2,-0.05586592178770955
periodic,1B,3,2,12,-2,0.1215686274509804
periodic,1B,3,2,13,-2,-0.035211267605633756
periodic,1B,3,2,14,-2,0.01176470588235301
periodic,1B,3,2,15,-2,-0.09615384615384626
periodic,1B,3,2,16,-2,-0.06944444444444442
periodic,1B,3,2,17,-2,-0.05586592178770955
periodic,1B,3,2,18,-2,-0.08620689655172398
periodic,1B,3,2,19,-2,-0.06944444444444442
periodic,1B,3,2,20,-2,-0.05586592178770955
periodic,1B,3,2,21,-2,-0.05586592178770955
periodic,1B,3,2,22,-2,-0.04672897196261694
periodic,1B,3,2,23,-2,0.08695652173913038
periodic,1B,3,2,24,-2,-0.07462686567164178
periodic,1B,3,2,25,-2,-0.05586592178770955
periodic,1B,3,2,26,-2,0.0
periodic,1B,3,2,27,-2,-0.04672897196261694
periodic,1B,3,2,28,-2,-0.07905138339920947
periodic,1B,3,2,29,-2,-0.07462686567164178
periodic,1B,3,2,30,-2,-0.04672897196261694
periodic,1B,3,2,31,-2,-0.06944444444444442
periodic,1B,3,2,32,-2,-0.05586592178770955
periodic,1B,3,2,33,-2,0.07157894736842108
periodic,1B,3,2,34,-2,-0.035211267605633756
periodic,1B,3,2,35,-2,-0.07462686567164178
periodic,1B,3,2,36,-2,-0.05586592178770955
periodic,1B,3,2,37,-2,-0.09174311926605494
periodic,1B,3,2,38,-2,0.12021857923497281
periodic,1B,3,2,39,-2,-0.020242914979756943
periodic,1B,3,2,40,-2,-0.05586592178770955
periodic,1B,3,2,41,-2,-0.04672897196261694
periodic,1B,3,2,42,-2,0.10447761194029848
periodic,1B,3,2,0,-1,0.012903225806451535
periodic,1B,3,2,1,-1,0.02033898305084736
periodic,1B,3,2,2,-1,0.05957446808510647
periodic,1B,3,2,3,-1,-0.04615384615384621
periodic,1B,3,2,4,-1,0.07272727272727275
periodic,1B,3,2,5,-1,0.1225806451612903
periodic,1B,3,2,6,-1,-0.0625
periodic,1B,3,2,7,-1,0.28421052631578947
periodic,1B,3,2,8,-1,-0.020000000000000018
periodic,1B,3,2,9,-1,-0.03478260869565197
periodic,1B,3,2,10,-1,-0.08181818181818179
periodic,1B,3,2,11,-1,-0.05517241379310356
periodic,1B,3,2,12,-1,0.1225806451612903
periodic,1B,3,2,13,-1,0.26086956521739135
periodic,1B,3,2,14,-1,0.012903225806451535
periodic,1B,3,2,15,-1,0.02033898305084736
periodic,1B,3,2,16,-1,-0.0685714285714285
periodic,1B,3,2,17,-1,-0.05517241379310356
periodic,1B,3,2,18,-1,0.20425531914893624
periodic,1B,3,2,19,-1,-0.0685714285714285
periodic,1B,3,2,20,-1,0.17931034482758623
periodic,1B,3,2,21,-1,0.17931034482758623
periodic,1B,3,2,22,-1,0.21538461538461529
periodic,1B,3,2,23,-1,0.08780487804878045
periodic,1B,3,2,24,-1,0.4631578947368421
periodic,1B,3,2,25,-1,-0.05517241379310356
periodic,1B,3,2,26,-1,0.0
periodic,1B,3,2,27,-1,-0.04615384615384621
periodic,1B,3,2,28,-1,-0.07804878048780495
periodic,1B,3,2,29,-1,-0.0736842105263158
periodic,1B,3,2,30,-1,0.21538461538461529
periodic,1B,3,2,31,-1,-0.0685714285714285
periodic,1B,3,2,32,-1,-0.05517241379310356
periodic,1B,3,2,33,-1,-0.01558441558441559
periodic,1B,3,2,34,-1,-0.03478260869565197
periodic,1B,3,2,35,-1,0.28421052631578947
periodic,1B,3,2,36,-1,-0.05517241379310356
periodic,1B,3,2,37,-1,0.037735849056603876
periodic,1B,3,2,38,-1,-0.1078651685393257
periodic,1B,3,2,39,-1,-0.020000000000000018
periodic,1B,3,2,40,-1,0.17931034482758623
periodic,1B,3,2,41,-1,-0.04615384615384621
periodic,1B,3,2,42,-1,-0.0736842105263158
periodic,1B,3,2,0,0,-0.09554140127388533
periodic,1B,3,2,1,0,0.021419009370816644
periodic,1B,3,2,2,0,-0.08403361344537807
periodic,1B,3,2,3,0,-0.0455927051671734
periodic,1B,3,2,4,0,-0.08078994614003587
periodic,1B,3,2,5,0,0.01401273885350307
periodic,1B,3,2,6,0,-0.061728395061728225
periodic,1B,3,2,7,0,0.10602910602910609
periodic,1B,3,2,8,0,-0.01976284584980248
periodic,1B,3,2,9,0,-0.03436426116838498
periodic,1B,3,2,10,0,0.07360861759425497
periodic,1B,3,2,11,0,0.17983651226158026
periodic,1B,3,2,12,0,0.01401273885350307
periodic,1B,3,2,13,0,-0.03436426116838498
periodic,1B,3,2,14,0,0.01401273885350307
periodic,1B,3,2,15,0,-0.09370816599732268
periodic,1B,3,2,16,0,-0.0677200902934536
periodic,1B,3,2,17,0,0.17983651226158026
periodic,1B,3,2,18,0,-0.08403361344537807
periodic,1B,3,2,19,0,0.12641083521444696
periodic,1B,3,2,20,0,-0.05449591280653965
periodic,1B,3,2,21,0,-0.05449591280653965
periodic,1B,3,2,22,0,-0.0455927051671734
periodic,1B,3,2,23,0,-0.07707129094412335
periodic,1B,3,2,24,0,-0.07276507276507282
periodic,1B,3,2,25,0,0.17983651226158026
periodic,1B,3,2,26,0,0.0
periodic,1B,3,2,27,0,0.21580547112462
periodic,1B,3,2,28,0,0.08863198458574184
periodic,1B,3,2,29,0,-0.07276507276507282
periodic,1B,3,2,30,0,-0.0455927051671734
periodic,1B,3,2,31,0,0.32054176072234764
periodic,1B,3,2,32,0,-0.05449591280653965
periodic,1B,3,2,33,0,-0.014358974358974264
periodic,1B,3,2,34,0,-0.03436426116838498
periodic,1B,3,2,35,0,-0.07276507276507282
periodic,1B,3,2,36,0,-0.05449591280653965
periodic,1B,3,2,37,0,0.03874813710879288
periodic,1B,3,2,38,0,-0.030168589174800253
periodic,1B,3,2,39,0,-0.01976284584980248
periodic,1B,3,2,40,0,0.41416893732970017
periodic,1B,3,2,41,0,-0.0455927051671734
periodic,1B,3,2,42,0,0.10602910602910609
periodic,1B,3,2,0,1,0.012903225806451535
periodic,1B,3,2,1,1,-0.0949152542372882
periodic,1B,3,2,2,1,0.20425531914893624
periodic,1B,3,2,3,1,-0.04615384615384621
periodic,1B,3,2,4,1,-0.08181818181818179
periodic,1B,3,2,5,1,0.012903225806451535
periodic,1B,3,2,6,1,-0.0625
periodic,1B,3,2,7,1,-0.0736842105263158
periodic,1B,3,2,8,1,-0.020000000000000018
periodic,1B,3,2,9,1,-0.03478260869565197
periodic,1B,3,2,10,1,-0.08181818181818179
periodic,1B,3,2,11,1,-0.05517241379310356
periodic,1B,3,2,12,1,0.012903225806451535
periodic,1B,3,2,13,1,-0.03478260869565197
periodic,1B,3,2,14,1,0.012903225806451535
periodic,1B,3,2,15,1,-0.0949152542372882
periodic,1B,3,2,16,1,-0.0685714285714285
periodic,1B,3,2,17,1,0.17931034482758623
periodic,1B,3,2,18,1,-0.0851063829787233
periodic,1B,3,2,19,1,0.12571428571428578
periodic,1B,3,2,20,1,-0.05517241379310356
periodic,1B,3,2,21,1,-0.05517241379310356
periodic,1B,3,2,22,1,-0.04615384615384621
periodic,1B,3,2,23,1,-0.07804878048780495
periodic,1B,3,2,24,1,-0.0736842105263158
periodic,1B,3,2,25,1,-0.05517241379310356
periodic,1B,3,2,26,1,0.0
periodic,1B,3,2,27,1,-0.04615384615384621
periodic,1B,3,2,28,1,-0.07804878048780495
periodic,1B,3,2,29,1,-0.0736842105263158
periodic,1B,3,2,30,1,-0.04615384615384621
periodic,1B,3,2,31,1,-0.0685714285714285
periodic,1B,3,2,32,1,-0.05517241379310356
periodic,1B,3,2,33,1,-0.01558441558441559
periodic,1B,3,2,34,1,-0.03478260869565197
periodic,1B,3,2,35,1,-0.0736842105263158
periodic,1B,3,2,36,1,-0.05517241379310356
periodic,1B,3,2,37,1,-0.08799999999999986
periodic,1B,3,2,38,1,-0.03146067415730336
periodic,1B,3,2,39,1,-0.020000000000000018
periodic,1B,3,2,40,1,-0.05517241379310356
periodic,1B,3,2,41,1,-0.04615384615384621
periodic,1B,3,2,42,1,-0.0736842105263158
periodic,1B,3,2,0,2,-0.09803921568627438
periodic,1B,3,2,1,2,0.019230769230769162
periodic,1B,3,2,2,2,-0.08620689655172398
periodic,1B,3,2,3,2,0.2149532710280373
periodic,1B,3,2,4,2,-0.0828729281767957
periodic,1B,3,2,5,2,-0.09615384615384626
periodic,1B,3,2,6,2,0.14936708860759496
periodic,1B,3,2,7,2,-0.07462686567164178
periodic,1B,3,2,8,2,0.31983805668016196
periodic,1B,3,2,9,2,-0.035211267605633756
periodic,1B,3,2,10,2,-0.0828729281767957
periodic,1B,3,2,11,2,-0.05586592178770955
periodic,1B,3,2,12,2,0.01176470588235301
periodic,1B,3,2,13,2,-0.035211267605633756
periodic,1B,3,2,14,2,0.01176470588235301
periodic,1B,3,2,15,2,0.019230769230769162
periodic,1B,3,2,16,2,-0.06944444444444442
periodic,1B,3,2,17,2,-0.05586592178770955
periodic,1B,3,2,18,2,-0.08620689655172398
periodic,1B,3,2,19,2,-0.06944444444444442
periodic,1B,3,2,20,2,0.17877094972067042
periodic,1B,3,2,21,2,-0.05586592178770955
periodic,1B,3,2,22,2,-0.04672897196261694
periodic,1B,3,2,23,2,0.08695652173913038
periodic,1B,3,2,24,2,-0.07462686567164178
periodic,1B,3,2,25,2,0.17877094972067042
periodic,1B,3,2,26,2,0.0
periodic,1B,3,2,27,2,-0.04672897196261694
periodic,1B,3,2,28,2,0.08695652173913038
periodic,1B,3,2,29,2,-0.06944444444444442
periodic,1B,3,2,30,2,0.2149532710280373
periodic,1B,3,2,31,2,-0.06944444444444442
periodic,1B,3,2,32,2,-0.05586592178770955
periodic,1B,3,2,33,2,-0.01684210526315777
periodic,1B,3,2,34,2,-0.035211267605633756
periodic,1B,3,2,35,2,-0.07462686567164178
periodic,1B,3,2,36,2,-0.05586592178770955
periodic,1B,3,2,37,2,-0.08914100486223675
periodic,1B,3,2,38,2,-0.029217719132893505
periodic,1B,3,2,39,2,-0.020242914979756943
periodic,1B,3,2,40,2,-0.05586592178770955
periodic,1B,3,2,41,2,0.2149532710280373
periodic,1B,3,2,42,2,0.10447761194029848
periodic,1B,3,2,0,3,0.1205298013245033
periodic,1B,3,2,1,3,-0.09742519137091166
periodic,1B,3,2,2,3,-0.0873362445414847
periodic,1B,3,2,3,3,-0.04731861198738163
periodic,1B,3,2,4,3,0.07089552238805974
periodic,1B,3,2,5,3,0.13361169102296455
periodic,1B,3,2,6,3,0.14871794871794863
periodic,1B,3,2,7,3,0.10367170626349897
periodic,1B,3,2,8,3,-0.020491803278688492
periodic,1B,3,2,9,3,-0.035650623885918
periodic,1B,3,2,10,3,0.07089552238805974
periodic,1B,3,2,11,3,-0.056577086280056754
periodic,1B,3,2,12,3,-0.09933774834437092
periodic,1B,3,2,13,3,-0.035650623885918
periodic,1B,3,2,14,3,-0.09933774834437092
periodic,1B,3,2,15,3,0.018093249826026447
periodic,1B,3,2,16,3,0.12426729191090269
periodic,1B,3,2,17,3,0.17821782178217815
periodic,1B,3,2,18,3,0.05764192139737989
periodic,1B,3,2,19,3,-0.07033997655334123
periodic,1B,3,2,20,3,-0.056577086280056754
periodic,1B,3,2,21,3,-0.056577086280056754
periodic,1B,3,2,22,3,-0.04731861198738163
periodic,1B,3,2,23,3,-0.08008008008008005
periodic,1B,3,2,24,3,-0.07559395248380119
periodic,1B,3,2,25,3,-0.056577086280056754
periodic,1B,3,2,26,3,0.0
periodic,1B,3,2,27,3,-0.04731861198738163
periodic,1B,3,2,28,3,-0.08008008008008005
periodic,1B,3,2,29,3,-0.07033997655334123
periodic,1B,3,2,30,3,-0.04731861198738163
periodic,1B,3,2,31,3,0.3188745603751465
periodic,1B,3,2,32,3,-0.056577086280056754
periodic,1B,3,2,33,3,-0.018133333333333335
periodic,1B,3,2,34,3,-0.035650623885918
periodic,1B,3,2,35,3,-0.07559395248380119
periodic,1B,3,2,36,3,-0.056577086280056754
periodic,1B,3,2,37,3,0.18226600985221686
periodic,1B,3,2,38,3,-0.030563514804202496
